"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","CLDD","DSND","DSNW","EMSD","EMSN","EMXP","PRCP","SNOW"
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2012-10",,,,,,"0.75","2.57",
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2012-11",,,,,,"0.20","0.57",
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2012-12",,,,,,"0.79","2.59",
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2013-01",,,"3",,"2.3","0.72","2.98","5.7"
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2013-02",,"16","6","4","4.0","1.36","2.49","13.6"
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2013-03",,"9","1","2","1.7","0.32","0.61","2.2"
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2013-04",,,,,,"1.48","5.25",
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2013-05",,,,,,"0.98","1.97",
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2013-06",,,,,,"1.66","5.94",
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2013-08",,,,,,"2.57","4.49",
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2013-09",,,,,,"0.61","1.98",
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2013-10",,,,,,"1.08","2.03",
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2013-11",,,,,,"0.53","1.77",
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2014-01",,"31","8","12","6.5","0.85","2.43","20.5"
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2014-02",,"28","7","18","3.2","1.03","2.70","15.0"
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2014-03",,"31","3","15","3.1","0.37","1.21","7.3"
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2014-04",,,,,,"0.56","2.55",
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2014-05",,,,,,"0.65","2.88",
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2014-06",,,,,,"0.86","2.80",
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2014-08",,,,,,"1.37","3.54",
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2014-09",,,,,,"1.47","3.97",
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2014-10",,,,,,"0.33","1.87",
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2014-11",,"0","0","1","0.5","1.12","1.74","0.5"
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2014-12",,"0","0","0","0.0","0.54","1.59","0.0"
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2015-01",,"26","4","4","1.5","0.65","1.21","6.5"
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2015-02",,"28","5","11","7.0","0.81","1.43","15.0"
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2015-03",,"16","1","8","1.0","0.26","0.74","1.8"
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2015-04",,,,,,"0.94","2.93",
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2015-05",,,,,,"1.99","4.06",
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2015-06",,,,,,"1.41","7.78",
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2015-07",,,,,,"0.41","1.98",
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2015-09",,,,,,"1.03","3.40",
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2015-10",,,,,,"0.90","1.83",
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2015-11",,,,,,"0.81","1.93",
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2015-12",,"0","0","0","0.3","1.11","3.00","0.3"
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2016-01",,"15","2","3","1.5","0.47","0.98","3.9"
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2016-02",,"10","3","4","2.5","0.79","2.03","6.3"
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2016-03",,"6","3","4","1.5","0.85","3.01","4.0"
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2016-04",,,,,,"0.60","2.29",
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2016-05",,,,,,"0.77","3.28",
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2016-06",,,,,,"1.43","3.03",
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2016-08",,,,,,"2.16","4.77",
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2016-09",,,,,,"1.05","3.09",
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2016-10",,,,,,"0.94","4.51",
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2016-11",,,,,,"0.86","2.09",
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2016-12",,,,,,"0.24","1.19",
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2017-01",,"4","2","4","2.5","0.57","2.55","5.1"
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2017-02",,"7","0","4","0.3","1.11","2.20","0.5"
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2017-03",,"6","2","3","1.8","1.59","4.91","3.8"
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2017-04",,"0","0","0","0.9","1.09","3.71","0.9"
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2017-05",,,,,,"1.03","4.78",
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2017-06",,,,,,"0.43","1.01",
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2017-08",,,,,,"0.60","1.65",
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2017-09",,,,,,"0.17","0.39",
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2017-10",,,,,,"0.66","3.21",
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2017-11",,,,,,"0.95","3.75",
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2018-01",,,"4",,"1.5","0.32","1.13","5.5"
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2018-02",,"20","7","14","6.5","1.25","4.09","16.0"
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2018-03",,"4","1","3","3.0","1.61","3.05","4.0"
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2018-04",,,,,,"0.89","3.30",
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2018-05",,,,,,"1.23","5.48",
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2018-06",,,,,,"0.55","2.12",
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2018-08",,,,,,"1.80","5.31",
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2018-09",,,,,,"1.39","3.65",
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2018-10",,,,,,"0.99","3.76",
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2018-11",,,,,,"1.38","3.52",
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2018-12",,"0","0","0","0.0","0.59","1.41","0.0"
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-02",,"14","2","6","2.5","0.52","1.99","4.5"
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-03",,"0","0","1","0.5","0.86","2.78","0.9"
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-04",,,,,,"0.98","4.51",
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-05",,,,,,"2.38","5.75",
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-06",,,,,,"1.24","4.43",
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-08",,,,,,"0.97","3.10",
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-09",,,,,,"1.28","3.32",
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-10",,,,,,"1.49","4.72",
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-11",,,,,,"0.91","2.70",
"US1MIWS0025","SALINE 3.8 SSW, MI US","42.12618","-83.81094","249.9","2019-12",,"0","0","1","0.5","1.10","2.39","0.9"
"US1MIWS0024","ANN ARBOR 2.6 NNE, MI US","42.31025","-83.713693","277.4","2013-05",,,,,,"0.80","1.58",
"US1MIWS0024","ANN ARBOR 2.6 NNE, MI US","42.31025","-83.713693","277.4","2013-06",,,"0",,"0.0","2.38","6.73","0.0"
"US1MIWS0024","ANN ARBOR 2.6 NNE, MI US","42.31025","-83.713693","277.4","2013-07",,,"0",,"0.0","0.76","1.81","0.0"
"US1MIWS0024","ANN ARBOR 2.6 NNE, MI US","42.31025","-83.713693","277.4","2013-08",,,,,,"0.83","1.81",
"US1MIWS0024","ANN ARBOR 2.6 NNE, MI US","42.31025","-83.713693","277.4","2013-09",,,,,,,"0.97",
"US1MIWS0024","ANN ARBOR 2.6 NNE, MI US","42.31025","-83.713693","277.4","2013-10",,,,,,"1.08","2.57",
"US1MIWS0024","ANN ARBOR 2.6 NNE, MI US","42.31025","-83.713693","277.4","2013-11",,,,,,"0.31","1.49",
"US1MIWS0024","ANN ARBOR 2.6 NNE, MI US","42.31025","-83.713693","277.4","2013-12",,,,,,"1.13","2.71",
"US1MIWS0024","ANN ARBOR 2.6 NNE, MI US","42.31025","-83.713693","277.4","2014-01",,,,,,"0.84","2.89",
"US1MIWS0024","ANN ARBOR 2.6 NNE, MI US","42.31025","-83.713693","277.4","2014-03",,,,,,"0.46","1.15",
"US1MIWS0024","ANN ARBOR 2.6 NNE, MI US","42.31025","-83.713693","277.4","2014-04",,,,,,"0.69","2.88",
"US1MIWS0024","ANN ARBOR 2.6 NNE, MI US","42.31025","-83.713693","277.4","2014-05",,,,,,"1.68","5.22",
"US1MIWS0024","ANN ARBOR 2.6 NNE, MI US","42.31025","-83.713693","277.4","2014-06",,,,,,"1.71","4.76",
"US1MIWS0024","ANN ARBOR 2.6 NNE, MI US","42.31025","-83.713693","277.4","2014-07",,,,,,"0.50","2.52",
"US1MIWS0024","ANN ARBOR 2.6 NNE, MI US","42.31025","-83.713693","277.4","2014-08",,,,,,"1.15","3.20",
"US1MIWS0024","ANN ARBOR 2.6 NNE, MI US","42.31025","-83.713693","277.4","2014-09",,,,,,"1.08","2.91",
"US1MIWS0024","ANN ARBOR 2.6 NNE, MI US","42.31025","-83.713693","277.4","2014-10",,,,,,"0.35","1.28",
"US1MIWS0024","ANN ARBOR 2.6 NNE, MI US","42.31025","-83.713693","277.4","2014-11",,,,,,"1.59","2.25",
"US1MIWS0024","ANN ARBOR 2.6 NNE, MI US","42.31025","-83.713693","277.4","2014-12",,,,,,"0.55","1.80",
"US1MIWS0024","ANN ARBOR 2.6 NNE, MI US","42.31025","-83.713693","277.4","2015-01",,,,,,"0.66","1.11",
"US1MIWS0024","ANN ARBOR 2.6 NNE, MI US","42.31025","-83.713693","277.4","2015-02",,,,,,"0.15","0.47",
"US1MIWS0024","ANN ARBOR 2.6 NNE, MI US","42.31025","-83.713693","277.4","2015-03",,,,,,"0.33","0.98",
"US1MIWS0024","ANN ARBOR 2.6 NNE, MI US","42.31025","-83.713693","277.4","2015-04",,,,,,"0.72","2.29",
"US1MIWS0024","ANN ARBOR 2.6 NNE, MI US","42.31025","-83.713693","277.4","2015-06",,,,,,"1.54","6.61",
"US1MIWS0024","ANN ARBOR 2.6 NNE, MI US","42.31025","-83.713693","277.4","2015-07",,,,,,"0.56","1.83",
"US1MIWS0024","ANN ARBOR 2.6 NNE, MI US","42.31025","-83.713693","277.4","2015-09",,,,,,"0.84","1.60",
"US1MIWS0024","ANN ARBOR 2.6 NNE, MI US","42.31025","-83.713693","277.4","2015-10",,,,,,"0.89","2.01",
"US1MIWS0024","ANN ARBOR 2.6 NNE, MI US","42.31025","-83.713693","277.4","2015-11",,,,,,"0.42","2.28",
"US1MIWS0024","ANN ARBOR 2.6 NNE, MI US","42.31025","-83.713693","277.4","2015-12",,,,,,,"1.78",
"US1MIWS0024","ANN ARBOR 2.6 NNE, MI US","42.31025","-83.713693","277.4","2016-01",,,,,,,"0.46",
"US1MIWS0024","ANN ARBOR 2.6 NNE, MI US","42.31025","-83.713693","277.4","2016-03",,,,,,"0.80","2.11",
"US1MIWS0024","ANN ARBOR 2.6 NNE, MI US","42.31025","-83.713693","277.4","2016-04",,,,,,,"1.11",
"US1MIWS0024","ANN ARBOR 2.6 NNE, MI US","42.31025","-83.713693","277.4","2016-05",,,,,,"0.58","0.93",
"US1MIWS0024","ANN ARBOR 2.6 NNE, MI US","42.31025","-83.713693","277.4","2016-06",,,,,,"1.00","1.70",
"US1MIWS0024","ANN ARBOR 2.6 NNE, MI US","42.31025","-83.713693","277.4","2016-08",,,,,,"1.60","2.61",
"US1MIWS0024","ANN ARBOR 2.6 NNE, MI US","42.31025","-83.713693","277.4","2016-09",,,,,,"1.75","3.47",
"US1MIWS0024","ANN ARBOR 2.6 NNE, MI US","42.31025","-83.713693","277.4","2016-10",,,,,,"0.57","2.49",
"US1MIWS0024","ANN ARBOR 2.6 NNE, MI US","42.31025","-83.713693","277.4","2016-11",,,,,,"0.33","0.66",
"US1MIWS0024","ANN ARBOR 2.6 NNE, MI US","42.31025","-83.713693","277.4","2016-12",,,,,,"0.18","2.15",
"US1MIWS0024","ANN ARBOR 2.6 NNE, MI US","42.31025","-83.713693","277.4","2017-03",,,,,,"0.99","2.31",
"US1MIWS0024","ANN ARBOR 2.6 NNE, MI US","42.31025","-83.713693","277.4","2017-04",,,,,,"1.04","2.55",
"US1MIWS0024","ANN ARBOR 2.6 NNE, MI US","42.31025","-83.713693","277.4","2017-05",,,,,,"0.90","2.94",
"US1MIWS0024","ANN ARBOR 2.6 NNE, MI US","42.31025","-83.713693","277.4","2017-06",,,,,,"0.08","0.37",
"US1MIWS0024","ANN ARBOR 2.6 NNE, MI US","42.31025","-83.713693","277.4","2017-08",,,,,,,"1.23",
"US1MIWS0024","ANN ARBOR 2.6 NNE, MI US","42.31025","-83.713693","277.4","2017-09",,,,,,"0.38","0.66",
"US1MIWS0024","ANN ARBOR 2.6 NNE, MI US","42.31025","-83.713693","277.4","2017-10",,,,,,"0.94","3.77",
"US1MIWS0024","ANN ARBOR 2.6 NNE, MI US","42.31025","-83.713693","277.4","2019-04",,,,,,,"3.36",
"US1MIWS0024","ANN ARBOR 2.6 NNE, MI US","42.31025","-83.713693","277.4","2019-05",,,,,,"0.86","2.55",
"US1MIWS0024","ANN ARBOR 2.6 NNE, MI US","42.31025","-83.713693","277.4","2019-06",,,,,,"1.20","2.99",
"US1MIWS0024","ANN ARBOR 2.6 NNE, MI US","42.31025","-83.713693","277.4","2019-08",,,,,,"0.64","1.40",
"US1MIWS0024","ANN ARBOR 2.6 NNE, MI US","42.31025","-83.713693","277.4","2019-09",,,,,,"0.59","1.89",
"US1MIWY0089","CANTON 1.3 W, MI US","42.30777778","-83.50805556","214.3","2016-05",,,,,,,"2.67",
"US1MIWY0089","CANTON 1.3 W, MI US","42.30777778","-83.50805556","214.3","2016-06",,,,,,,"1.89",
"US1MIWY0089","CANTON 1.3 W, MI US","42.30777778","-83.50805556","214.3","2016-10",,,,,,,"3.72",
"US1MIWY0089","CANTON 1.3 W, MI US","42.30777778","-83.50805556","214.3","2017-02",,,,,,,"1.81",
"US1MIWY0089","CANTON 1.3 W, MI US","42.30777778","-83.50805556","214.3","2017-03",,,,,,,"3.87",
"US1MIWY0089","CANTON 1.3 W, MI US","42.30777778","-83.50805556","214.3","2017-05",,,,,,,"3.64",
"US1MIWY0089","CANTON 1.3 W, MI US","42.30777778","-83.50805556","214.3","2017-06",,,,,,,"1.00",
"US1MIWY0089","CANTON 1.3 W, MI US","42.30777778","-83.50805556","214.3","2017-08",,,,,,"0.43","1.96",
"US1MIWY0089","CANTON 1.3 W, MI US","42.30777778","-83.50805556","214.3","2017-09",,,,,,,"0.90",
"US1MIWY0089","CANTON 1.3 W, MI US","42.30777778","-83.50805556","214.3","2017-10",,,,,,,"3.57",
"US1MIWY0089","CANTON 1.3 W, MI US","42.30777778","-83.50805556","214.3","2018-02",,,,,,,"3.58",
"US1MIWY0089","CANTON 1.3 W, MI US","42.30777778","-83.50805556","214.3","2018-03",,,,,,,"1.79",
"US1MIWY0089","CANTON 1.3 W, MI US","42.30777778","-83.50805556","214.3","2018-05",,,,,,,"5.91",
"US1MIWY0089","CANTON 1.3 W, MI US","42.30777778","-83.50805556","214.3","2018-06",,,,,,,"3.84",
"US1MIWY0089","CANTON 1.3 W, MI US","42.30777778","-83.50805556","214.3","2018-07",,,,,,,"3.17",
"US1MIWY0089","CANTON 1.3 W, MI US","42.30777778","-83.50805556","214.3","2018-08",,,,,,,"6.35",
"US1MIWY0089","CANTON 1.3 W, MI US","42.30777778","-83.50805556","214.3","2018-10",,,,,,,"3.30",
"US1MIWY0089","CANTON 1.3 W, MI US","42.30777778","-83.50805556","214.3","2019-01",,,,,,,"1.85",
"US1MIWY0089","CANTON 1.3 W, MI US","42.30777778","-83.50805556","214.3","2019-02",,,,,,,"1.63",
"US1MIWY0089","CANTON 1.3 W, MI US","42.30777778","-83.50805556","214.3","2019-03",,,,,,,"1.16",
"US1MIWY0089","CANTON 1.3 W, MI US","42.30777778","-83.50805556","214.3","2019-05",,,,,,,"4.46",
"US1MIWS0023","ANN ARBOR 4.1 N, MI US","42.335026","-83.725735","292.6","2012-01",,,,,,"0.43","2.29",
"US1MIWS0023","ANN ARBOR 4.1 N, MI US","42.335026","-83.725735","292.6","2012-02",,,,,,"0.48","1.53",
"US1MIWS0023","ANN ARBOR 4.1 N, MI US","42.335026","-83.725735","292.6","2012-03",,,,,,"0.64","3.00",
"US1MIWS0023","ANN ARBOR 4.1 N, MI US","42.335026","-83.725735","292.6","2012-04",,,,,,"1.30","2.32",
"US1MIWY0068","CANTON 0.7 NE, MI US","42.31568","-83.47213","207.9","2015-04",,,,,,"0.53","1.83",
"US1MIWY0068","CANTON 0.7 NE, MI US","42.31568","-83.47213","207.9","2015-05",,,,,,"0.99","3.89",
"US1MIWY0068","CANTON 0.7 NE, MI US","42.31568","-83.47213","207.9","2015-06",,,,,,"1.28","4.91",
"US1MIWY0068","CANTON 0.7 NE, MI US","42.31568","-83.47213","207.9","2015-07",,,,,,"0.37","1.74",
"US1MIWY0068","CANTON 0.7 NE, MI US","42.31568","-83.47213","207.9","2015-08",,,,,,"1.00","2.65",
"US1MIWY0068","CANTON 0.7 NE, MI US","42.31568","-83.47213","207.9","2015-09",,,,,,"1.26","2.22",
"US1MIWY0068","CANTON 0.7 NE, MI US","42.31568","-83.47213","207.9","2015-10",,,,,,"0.74","1.63",
"US1MIWY0068","CANTON 0.7 NE, MI US","42.31568","-83.47213","207.9","2015-11",,,,,,"0.57","2.00",
"US1MIWY0068","CANTON 0.7 NE, MI US","42.31568","-83.47213","207.9","2015-12",,,,,,"0.75","2.33",
"US1MIWY0068","CANTON 0.7 NE, MI US","42.31568","-83.47213","207.9","2016-04",,,,,,,"2.71",
"US1MIWY0068","CANTON 0.7 NE, MI US","42.31568","-83.47213","207.9","2016-05",,,,,,"0.58","2.29",
"US1MIWY0068","CANTON 0.7 NE, MI US","42.31568","-83.47213","207.9","2016-07",,,,,,"0.51","2.17",
"US1MIWY0068","CANTON 0.7 NE, MI US","42.31568","-83.47213","207.9","2016-08",,,,,,"1.80","4.30",
"US1MIWY0068","CANTON 0.7 NE, MI US","42.31568","-83.47213","207.9","2016-09",,,,,,"1.43","4.63",
"US1MIWY0068","CANTON 0.7 NE, MI US","42.31568","-83.47213","207.9","2016-10",,,,,,"0.91","3.28",
"US1MIWY0068","CANTON 0.7 NE, MI US","42.31568","-83.47213","207.9","2017-04",,,,,,"0.92","2.39",
"US1MIWY0068","CANTON 0.7 NE, MI US","42.31568","-83.47213","207.9","2017-05",,,,,,,"2.64",
"US1MIWY0068","CANTON 0.7 NE, MI US","42.31568","-83.47213","207.9","2017-06",,,,,,"0.49","1.16",
"US1MIWY0068","CANTON 0.7 NE, MI US","42.31568","-83.47213","207.9","2017-07",,,,,,"0.90","2.83",
"US1MIWY0068","CANTON 0.7 NE, MI US","42.31568","-83.47213","207.9","2017-08",,,,,,"0.60","1.22",
"US1MIWY0068","CANTON 0.7 NE, MI US","42.31568","-83.47213","207.9","2017-09",,,,,,"0.45","0.66",
"US1MIWY0068","CANTON 0.7 NE, MI US","42.31568","-83.47213","207.9","2017-10",,,,,,,"2.72",
"USC00201502","CHELSEA, MI US","42.3263","-84.0133","274.3","2010-01","0","26","1","6","5.0","0.34","0.77","7.0"
"USC00201502","CHELSEA, MI US","42.3263","-84.0133","274.3","2010-02","0","23","5","12","8.0","0.61","1.85","22.6"
"USC00201502","CHELSEA, MI US","42.3263","-84.0133","274.3","2010-03","0","9","0","8","0.0","0.58","1.39","0.0"
"USC00201502","CHELSEA, MI US","42.3263","-84.0133","274.3","2010-04","7","0","0","0","0.0","0.78","2.39","0.0"
"USC00201502","CHELSEA, MI US","42.3263","-84.0133","274.3","2010-05","66","0","0","0","0.0","1.85","6.54","0.0"
"USC00201502","CHELSEA, MI US","42.3263","-84.0133","274.3","2010-06","154","0","0","0","0.0","2.50","6.18","0.0"
"USC00201502","CHELSEA, MI US","42.3263","-84.0133","274.3","2010-07","278","0","0","0","0.0","1.75","5.80","0.0"
"USC00201502","CHELSEA, MI US","42.3263","-84.0133","274.3","2010-08","226","0","0","0","0.0","0.75","1.27","0.0"
"USC00201502","CHELSEA, MI US","42.3263","-84.0133","274.3","2010-09","70","0","0","0","0.0","0.37","1.88","0.0"
"USC00201502","CHELSEA, MI US","42.3263","-84.0133","274.3","2010-10","3","0","0","0","0.0","0.64","1.40","0.0"
"USC00201502","CHELSEA, MI US","42.3263","-84.0133","274.3","2010-11","0","0","0","0","0.0","1.18","3.37","0.0"
"USC00201502","CHELSEA, MI US","42.3263","-84.0133","274.3","2010-12","0","20","3","4","3.5","0.27","0.71","5.5"
"USC00201502","CHELSEA, MI US","42.3263","-84.0133","274.3","2011-01","0","26","3","7","3.5","0.61","1.56","10.7"
"USC00201502","CHELSEA, MI US","42.3263","-84.0133","274.3","2011-02","0","25","9","13","6.5","1.11","3.03","22.6"
"USC00201502","CHELSEA, MI US","42.3263","-84.0133","274.3","2011-03","0","11","1","3","1.0","1.21","3.81","1.5"
"USC00201502","CHELSEA, MI US","42.3263","-84.0133","274.3","2011-04","2","1","1","1","1.0","1.48","6.35","1.0"
"USC00201502","CHELSEA, MI US","42.3263","-84.0133","274.3","2011-05","43","0","0","0","0.0","2.07","8.88","0.0"
"USC00201502","CHELSEA, MI US","42.3263","-84.0133","274.3","2011-06","139","0","0","0","0.0","0.55","1.72","0.0"
"USC00201502","CHELSEA, MI US","42.3263","-84.0133","274.3","2011-07","347","0","0","0","0.0","6.15","8.56","0.0"
"USC00201502","CHELSEA, MI US","42.3263","-84.0133","274.3","2011-08","178","0","0","0","0.0","2.75","4.97","0.0"
"USC00201502","CHELSEA, MI US","42.3263","-84.0133","274.3","2011-09","68","0","0","0","0.0","0.86","4.36","0.0"
"USC00201502","CHELSEA, MI US","42.3263","-84.0133","274.3","2011-10","0","0","0","0","0.0","1.85","3.27","0.0"
"USC00201502","CHELSEA, MI US","42.3263","-84.0133","274.3","2011-11","0","1","1","4","4.0","1.47","5.50","4.0"
"USC00201502","CHELSEA, MI US","42.3263","-84.0133","274.3","2011-12","0",,,,,"0.57","2.43",
"USC00201502","CHELSEA, MI US","42.3263","-84.0133","274.3","2012-01","0",,,,,"0.65","2.30",
"USC00201502","CHELSEA, MI US","42.3263","-84.0133","274.3","2012-02","0",,,,,"0.60","1.36",
"USC00201502","CHELSEA, MI US","42.3263","-84.0133","274.3","2012-04","2",,,,,"1.17","2.00",
"USC00201502","CHELSEA, MI US","42.3263","-84.0133","274.3","2012-05","59",,,,,"0.33","1.16",
"USC00201502","CHELSEA, MI US","42.3263","-84.0133","274.3","2012-06","139",,,,,"0.68","1.86",
"USC00201502","CHELSEA, MI US","42.3263","-84.0133","274.3","2012-07","334",,,,,"0.47","1.39",
"USC00201502","CHELSEA, MI US","42.3263","-84.0133","274.3","2012-08","147",,,,,"1.47","2.81",
"USC00201502","CHELSEA, MI US","42.3263","-84.0133","274.3","2012-09","73",,,,,"0.58","1.65",
"USC00201502","CHELSEA, MI US","42.3263","-84.0133","274.3","2012-10","0",,,,,"0.86","2.98",
"USC00201502","CHELSEA, MI US","42.3263","-84.0133","274.3","2012-11","0",,,,,"0.33","0.54",
"USC00201502","CHELSEA, MI US","42.3263","-84.0133","274.3","2012-12","0",,,,,"0.77","2.44",
"USC00201502","CHELSEA, MI US","42.3263","-84.0133","274.3","2013-01","0",,,,,"1.10","3.39",
"USC00201502","CHELSEA, MI US","42.3263","-84.0133","274.3","2013-02","0","16",,"5",,"1.13","2.22",
"USC00201502","CHELSEA, MI US","42.3263","-84.0133","274.3","2013-03","0",,,,,"0.49","0.86",
"USC00201502","CHELSEA, MI US","42.3263","-84.0133","274.3","2013-04","0",,,,,"1.52","4.74",
"USC00201502","CHELSEA, MI US","42.3263","-84.0133","274.3","2013-05","49",,,,,"0.71","1.43",
"USC00201502","CHELSEA, MI US","42.3263","-84.0133","274.3","2013-06","123",,,,,"1.14","4.77",
"USC00201502","CHELSEA, MI US","42.3263","-84.0133","274.3","2013-07","216",,,,,"0.73","1.94",
"USC00201502","CHELSEA, MI US","42.3263","-84.0133","274.3","2013-08","119",,,,,"1.72","3.50",
"USC00201502","CHELSEA, MI US","42.3263","-84.0133","274.3","2013-09","68",,,,,"0.41","1.20",
"USC00201502","CHELSEA, MI US","42.3263","-84.0133","274.3","2013-10","16",,,,,"2.42","4.44",
"USC00201502","CHELSEA, MI US","42.3263","-84.0133","274.3","2013-11","0",,,,,"0.70","2.09",
